iter	RMSE
545	0.009612259837
546	0.009591915032
547	0.009577537636
548	0.009560132967
549	0.009541592742
550	0.009512984894
551	0.009495118209
552	0.009469465573
553	0.009448936361
554	0.009424826354
555	0.009407557204
556	0.009393455483
557	0.009376478709
558	0.009362590825
559	0.009340489226
560	0.009322805899
561	0.009302990157
562	0.009280092691
563	0.009274223466
564	0.009262674587
565	0.009243820098
566	0.009224952104
567	0.009207799231
568	0.009190421328
569	0.009181420317
570	0.009166266529
571	0.009139296553
572	0.009114298416
573	0.009093670304
574	0.009086742808
575	0.009064845921
576	0.009044670668
577	0.009025178292
578	0.00900997745
579	0.009004789206
580	0.008992021688
581	0.008974518243
582	0.008954708325
583	0.008935408138
584	0.008917332031
585	0.008896562124
586	0.008876646104
587	0.008864880365
588	0.008855287409
589	0.008831119388
590	0.008807054385
591	0.008788330385
592	0.008776352988
593	0.008760024113
594	0.008747341204
595	0.008728718959
596	0.008709346901
597	0.008691402744
598	0.008687181651
599	0.008668515862
600	0.008654216895
601	0.008628944024
602	0.008614821902
603	0.008601017663
604	0.008581892619
605	0.008564812849
606	0.00854846581
607	0.008538859556
608	0.008519834803
609	0.008499185196
610	0.008482494072
611	0.008468561581
612	0.008448545988
613	0.008432598468
614	0.008419338356
615	0.008405930741
616	0.008393626078
617	0.008387517561
618	0.008375852732
619	0.008358084093
620	0.008343896629
621	0.008329856578
622	0.00831195437
623	0.008293007679
624	0.008276318588
625	0.008265227547
626	0.008251615838
627	0.008234179035
628	0.008214457883
629	0.008198830674
630	0.008181837451
631	0.008167377843
632	0.008150604369
633	0.008144839547
634	0.008123815981
635	0.008099921923
636	0.008094924564
637	0.008079597873
638	0.008062789837
639	0.008051445167
640	0.008031315262
641	0.008020943241
642	0.008013032773
643	0.007999799095
644	0.007993999252
645	0.007978944982
646	0.007965720303
647	0.007956107016
648	0.00793947408
649	0.007924358753
650	0.007910740227
651	0.007892865421
652	0.00787472979
653	0.007869639247
654	0.007857241191
655	0.007847242364
656	0.007833100434
657	0.007820149683
658	0.007809809035
659	0.007795518811
660	0.007779949163
661	0.007765349524
662	0.007748134486
663	0.007726739048
664	0.007712121732
665	0.007702157637
666	0.007689046978
667	0.007671845973
668	0.007659181558
669	0.007638608993
670	0.007627019309
671	0.007604282298
672	0.007592084025
673	0.007579702587
674	0.007564858449
675	0.00754839855
676	0.007534276352
677	0.00752435237
678	0.007508392262
679	0.007494402864
680	0.007477986945
681	0.007464973645
682	0.007451813533
683	0.007437623174
684	0.00741446033
685	0.007401307396
686	0.007388337716
687	0.007381200923
688	0.007367251051
689	0.007363333861
690	0.007353776405
691	0.007342214637
692	0.007329269275
693	0.007315899007
694	0.007299088346
695	0.007282618235
696	0.007268453808
697	0.007255712515
698	0.007251087103
699	0.007239292411
700	0.007231246861
701	0.007218310243
702	0.007206547559
703	0.007196397394
704	0.007182687921
705	0.007176365449
706	0.007173926644
707	0.007161825945
708	0.007147358951
709	0.007137557649
710	0.00712602828
711	0.00711826521
712	0.007106722894
713	0.007098673446
714	0.007087799986
715	0.007077049245
716	0.00706856732
717	0.007057861946
718	0.007044540692
719	0.007030989693
720	0.007016240793
721	0.007005735411
722	0.006992209082
723	0.006979914942
724	0.006974768393
725	0.006968713385
726	0.006958281456
727	0.006940553994
728	0.006931494165
729	0.006926423039
730	0.006913622787
731	0.006903026414
732	0.006887475194
733	0.006875708308
734	0.006865932871
735	0.006854871135
736	0.006837723425
737	0.006825592905
738	0.006814418846
739	0.006811752414
740	0.0068036345
741	0.006791803523
742	0.006775560086
743	0.006765781842
744	0.006753991
745	0.006742150051
746	0.00673439782
747	0.006720914475
748	0.006708389765
749	0.006695508947
750	0.006686465039
751	0.006678936367
752	0.006672165522
753	0.006664090282
754	0.006658957958
755	0.006650446826
756	0.006637103951
757	0.006627552006
758	0.006619965947
759	0.006606256765
760	0.006594553672
761	0.006580019536
762	0.006567306897
763	0.006554260865
764	0.006547988346
765	0.00653919625
766	0.00652492536
767	0.006508689558
768	0.006498279206
769	0.006489749231
770	0.006482252493
771	0.006469249896
772	0.006460801408
773	0.006452059597
774	0.006438875381
775	0.006427472492
776	0.006419963388
777	0.006408271967
778	0.006400054357
779	0.006394342211
780	0.006388848264
781	0.006380187226
782	0.006370001457
783	0.006357857592
784	0.006347960113
785	0.006335653483
786	0.006326949253
787	0.006318506163
788	0.006310046344
789	0.006300384628
790	0.006291713862
791	0.006280203504
792	0.006275816678
793	0.006264234396
794	0.00625565849
795	0.006243868766
796	0.006237503076
797	0.006224785957
798	0.006213298047
799	0.006204376956
800	0.006195347258
801	0.006185677697
802	0.006179805124
803	0.006170145139
804	0.006164881417
805	0.006154075202
806	0.006147286226
807	0.006137232029
808	0.00613336705
809	0.0061236353
810	0.006113422856
811	0.006105046729
812	0.006101108918
813	0.006094259873
814	0.006089607662
815	0.006080841519
816	0.006079213754
817	0.006069148363
818	0.006060440434
819	0.006051955344
820	0.006046654534
821	0.006038052666
822	0.006030106402
823	0.00602073757
824	0.006008277227
825	0.005998264412
826	0.005984195745
827	0.005978024348
828	0.005970787452
829	0.005961818147
830	0.005951465115
831	0.005935077532
832	0.005923156948
833	0.005916808724
834	0.005910219478
835	0.00590382948
836	0.005895419105
837	0.005888833052
838	0.005877245603
839	0.005868949711
840	0.005861595879
841	0.005849827309
842	0.00584333691
843	0.005834550714
844	0.005828286622
845	0.005818928763
846	0.005808749472
847	0.005799681525
848	0.005787848151
849	0.005778618718
850	0.00577077723
851	0.005763749399
852	0.005762292703
853	0.005755674287
854	0.005749879959
855	0.005739220934
856	0.005734427315
857	0.005726308617
858	0.005715530207
859	0.005710922176
860	0.005701463062
861	0.005693825724
862	0.005682479577
863	0.005678132857
864	0.005666448797
865	0.005656591097
866	0.005649931148
867	0.005644351953
868	0.005635443533
869	0.005624760689
870	0.005614103299
871	0.005607027118
872	0.005598398196
873	0.005593958766
874	0.005585072807
875	0.005577894533
876	0.00556692092
877	0.005558426298
878	0.005549340487
879	0.005542994516
880	0.005536875337
881	0.005533977527
882	0.005527132871
883	0.005521057625
884	0.005512548423
885	0.005501865017
886	0.005495218243
887	0.005483889277
888	0.005473784416
889	0.005469875719
890	0.00546217283
891	0.005454599027
892	0.005443253605
893	0.005442025818
894	0.005435494885
895	0.005427491102
896	0.005419059896
897	0.00541254801
898	0.005404637262
899	0.005396956577
900	0.005388125999
901	0.005385299259
902	0.00538368449
903	0.005382642317
904	0.005367550515
905	0.00536084476
906	0.005353135522
907	0.005349588512
908	0.005343704978
909	0.00533596502
910	0.005327036246
911	0.005319724883
912	0.005311514648
913	0.005304040262
914	0.005299148514
915	0.005293012412
916	0.005282418434
917	0.005271296366
918	0.005261225882
919	0.005254971148
920	0.00524701524
921	0.005240531096
922	0.005233186493
923	0.005221578579
924	0.005212967715
925	0.005205763486
926	0.005199052217
927	0.005194334631
928	0.005185027967
929	0.005177862941
930	0.005170540115
931	0.005160823312
932	0.005159813425
933	0.005149810157
934	0.005138894334
935	0.005130460744
936	0.005118666532
937	0.005113514555
938	0.005106433788
939	0.005092504101
940	0.005083436974
941	0.005071536176
942	0.005067774909
943	0.005057879331
944	0.005053739677
945	0.005045316278
946	0.005038718904
947	0.005037840869
948	0.005031317695
949	0.005023850274
950	0.005014765502
951	0.005006340538
952	0.00499718887
953	0.004991324589
954	0.004987319303
955	0.004977645473
956	0.004972584898
957	0.004965715675
958	0.004958672778
959	0.004949823105
960	0.004940478136
961	0.004935765358
962	0.004929584258
963	0.004923230275
964	0.004919966981
965	0.004911398281
966	0.004903775797
967	0.004898519313
968	0.004891383395
969	0.004880297303
970	0.004871761701
971	0.004866435877
972	0.004861699895
973	0.004851109564
974	0.004843912434
975	0.004837391189
976	0.004830391897
977	0.004819104911
978	0.004811271102
979	0.004804010898
980	0.004795417746
981	0.004787280727
982	0.004781209095
983	0.004775162778
984	0.004770648975
985	0.004762895278
986	0.004755963951
987	0.004750303067
988	0.004744678472
989	0.00473510731
990	0.004728716208
991	0.004721367348
992	0.004712573295
993	0.004706768169
994	0.00469872169
995	0.004697926375
996	0.004694226163
997	0.004688841724
998	0.004688242708
999	0.004680152091
